Record Id,Data Source,Allocated  NN,Pcode,Xcord,Ycord,Last  Modified,Generic Geography/Street name?
1972,General 2,Liberton,EH16 6PH,327432,668190,31/10/2013,
1973,General 2,Newhaven,EH6 6NG,325637,677543,31/10/2013,
1974,General 2,Hillside,EH7 5HZ,326459,674692,31/10/2013,
1975,General 2,Leith,EH7 5DY,326402,674542,31/10/2013,
1976,General 2,Trinity,EH5 3EP,325163,676544,31/10/2013,
1977,General 2,Edinburgh City,Eh6 5ez,326816,675919,31/10/2013,generic
1978,General 2,Inverleith,EH3 5QR,324725,675885,31/10/2013,
1979,General 2,Leith,EH6 8RF,326741,675228,31/10/2013,
1980,General 2,Hillside,EH7 5EE,326685,674585,31/10/2013,
1981,General 2,Broughton,Eh3 6lx,325728,674642,31/10/2013,
1982,General 2,Hillside/Elm Row,EH7 5HX,326382,674715,31/10/2013,
1983,General 2,Morningside,eh10 4qf,324433,671255,31/10/2013,
1984,General 2,Easter Road,EH7 5PP,326953,674781,31/10/2013,
1985,General 2,Leith,eh6 8RR,326947,675160,31/10/2013,
1986,General 2,Leith,Eh6 8pn,326883,675292,31/10/2013,
1987,General 2,Leith,EH7 5EE,326685,674585,31/10/2013,
1988,General 2,Bonnington,Eh6 4bz,326065,676245,31/10/2013,
1989,General 2,Colinton,EH13 0BU,322169,668751,31/10/2013,
1990,General 2,New Town,EH3 6QG,325269,674369,31/10/2013,
1991,General 2,Leith,EH6 7HQ,,,31/10/2013,
1992,General 2,Leith,EH6 6ST,327145,676440,31/10/2013,
1993,General 2,Leith,EH6 8EB,327448,675568,31/10/2013,
1995,General 2,Leith,EH6 6RP,327208,676283,31/10/2013,
1996,General 2,Carrick Knowe,Eh12 7bx,320928,672056,31/10/2013,
1997,General 2,Hillside,eh7 5ET,326747,674605,31/10/2013,
1998,General 2,Bonnington,Eh6 5te,325820,675928,31/10/2013,
1999,General 2,Hillside,eh7 5ha,326531,674740,31/10/2013,
2000,General 2,Leith,eh6 5by,326661,675365,31/10/2013,
2001,General 2,Hillside,EH7 5EE,326685,674585,31/10/2013,
2002,General 2,Broughton,EH7 4QJ,325981,675437,31/10/2013,
2003,General 2,Leith,EH6 8JG,327075,675490,31/10/2013,
2004,General 2,Hillside,EH7 5PN,326912,674714,31/10/2013,
2005,General 2,Leith,EH6 6QU,327091,676491,31/10/2013,
2006,General 2,Hillside,EH7 5EB,326606,674550,31/10/2013,
2007,General 2,Grassmarket,EH1 2JB,325221,673269,31/10/2013,
2008,General 2,Murrayfield,EH12 6DP,322446,673567,31/10/2013,
2009,General 2,Old Town/Southside,EH8 8BJ,326302,673752,31/10/2013,
2010,General 2,Bruntsfield,EH10 4JD,324620,672197,31/10/2013,
2011,General 2,Craiglockhart,EH14 1BJ,322811,670594,31/10/2013,
2012,General 2,Blackhall,EH4 2BZ,322142,674767,31/10/2013,
2013,General 2,Meadowbank,eh8 7du,328114,674054,31/10/2013,
2014,General 2,Hillside,Eh7 5eq,326803,674547,31/10/2013,
2015,General 2,King's Buildings,Eh9 3ab,326319,671273,31/10/2013,
2016,General 2,Newington,EH9 2NJ,326520,671681,31/10/2013,
2017,General 2,Trinity,EH5 3EE,324957,676962,31/10/2013,
2018,General 2,Shandon,EH11 1PW,323222,671929,31/10/2013,
2019,General 2,Grassmarket,EH1 2LD,325217,673243,31/10/2013,
2020,General 2,Leith,EH7 5JX,326371,674683,31/10/2013,
2021,General 2,Montgomery Street/Abbeyhill,EH7 5EQ,326803,674547,31/10/2013,
2022,General 2,Leith,EH7 5EH,326837,674543,31/10/2013,
2023,General 2,Hillside,EH7 5EE,326685,674585,31/10/2013,
2024,General 2,Hillside,EH7 5JY,326397,674641,31/10/2013,
2025,General 2,Hillside,EH7 5JX,326371,674683,31/10/2013,
2026,General 2,Canonmills,Eh7 4he,325360,675282,31/10/2013,
2027,General 2,Marchmont/Bruntsfield,eh9 1as,325129,672040,31/10/2013,
2028,General 2,Abbeyhill,eh7 5dl,326961,674359,31/10/2013,
2029,General 2,Craigmillar,EH16 4DR,328709,671475,31/10/2013,
2030,General 2,Leith,Eh6 6ny,326367,676838,31/10/2013,
2031,General 2,Leith,eh6 8ej,327664,675602,31/10/2013,
2032,General 2,Liberton,EH16 6PA,326871,669645,31/10/2013,
2034,General 2,Marchmont,EH9 1DE,325218,672174,31/10/2013,
2035,General 2,Hillside,EH7 5EB,326606,674550,31/10/2013,
2036,General 2,Merchiston,EH10 5BS,323550,671494,31/10/2013,
2037,General 2,Leith,eh6 6ds,327020,676186,31/10/2013,
2038,General 2,Meadowbank/Leith,EH7 5TN,327466,674520,31/10/2013,
2039,General 2,New Town,EH3 6SA,325277,674650,31/10/2013,
2040,General 2,Merchiston,EH10 4PA,324077,672339,31/10/2013,
2041,General 2,Leith,EH6 6LA,326417,676745,31/10/2013,
2042,General 2,Leith,eh6 7eu,327239,676164,31/10/2013,
2043,General 2,Greenbank,EH10 5GJ,323228,669742,31/10/2013,
2044,General 2,Leith,Eh6 8ra,326714,675274,31/10/2013,
2045,General 2,Leith,eh6 7dl,327296,676686,31/10/2013,
2046,General 2,Hillside,eh7 5ef,326688,674522,31/10/2013,
2047,General 2,East End,Eh7 5au,327020,674535,31/10/2013,
2048,General 2,South Leith,eh7 5ns,327329,674799,31/10/2013,
2049,General 2,Leith,eh6 4pj,326107,676392,31/10/2013,
2050,General 2,Leith,eh6 4ex,326228,676425,31/10/2013,
2051,General 2,Bonnington,EH6 5RZ,326482,676220,31/10/2013,
2052,General 2,Shandon,eh11 1rf,323315,671749,31/10/2013,
2053,General 2,Leith,EH6 8DT,327292,675702,31/10/2013,
2054,General 2,Leith,EH6 6DL,326960,676332,31/10/2013,
2055,General 2,Leith,EH6 7NW,328054,675683,31/10/2013,
2056,General 2,Leith,EH6 7DR,327480,677211,31/10/2013,
2057,General 2,Leith,EH6 6NA,326393,676882,31/10/2013,
2058,General 2,Leith Links,EH6 8EX,327662,675463,31/10/2013,
2059,General 2,Shandon,EH11 1LR,322996,671760,31/10/2013,
2060,General 2,Leith,EH6 8SP,326720,675164,31/10/2013,
2061,General 2,Leith,EH6 8Dt,327292,675702,31/10/2013,
2062,General 2,Leith Links,Eh6 7nh,327934,675676,31/10/2013,
2063,General 2,Marchmont,EH9 1EA,325052,672360,31/10/2013,
2064,General 2,Leith,EH6 5NQ,326411,675885,31/10/2013,
2065,General 2,Leith,EH6 6DT,326751,676289,31/10/2013,
2066,General 2,Bruntsfield,Eh10 4hq,324802,672410,31/10/2013,
2067,General 2,Polwarth,Eh11 1HZ,323805,672242,31/10/2013,
2068,General 2,Hutchison,Eh14 1pq,322554,671701,31/10/2013,
2069,General 2,Portobello,EH15 1LW,330515,673748,31/10/2013,
2070,General 2,Leith,EH6 8AG,327490,675703,31/10/2013,
2071,General 2,Wardieburn,Eh5 1dn,323595,676848,31/10/2013,
2072,General 2,Leith,EH6 8EW,327743,675570,31/10/2013,
2073,General 2,Newhaven Harbour,EH6 4TN,325665,677301,31/10/2013,
2074,General 2,Shandon,Eh11 1su,323108,671647,31/10/2013,
2075,General 2,Leith,Eh6 6aa,326976,675952,31/10/2013,
2076,General 2,Polwarth,EH11 1NJ,323544,671685,31/10/2013,
2077,General 2,Northfield,EH8 7PN,329063,673796,31/10/2013,
2078,General 2,Leith,EH6 6SL,327130,676508,31/10/2013,
2079,General 2,The Shore,EH6 6DE,326891,676206,31/10/2013,
2080,General 2,Leith,eh7 5ee,326685,674585,31/10/2013,
2081,General 2,The Shore/Leith,EH6 6QN,327139,676600,31/10/2013,
2082,General 2,Leith,EH6 6QN,327139,676600,31/10/2013,
2083,General 2,Corstorphine,EH12 7JW,319958,672145,31/10/2013,
2084,General 2,Pilrig,EH6 5DH,326517,675440,31/10/2013,
2085,General 2,Leith Links,EH6 7JG,327642,676036,31/10/2013,
2086,General 2,Leith,Eh6 6tj,326684,676347,31/10/2013,
2087,General 2,Marchmont,eh9 1ha,325520,672006,31/10/2013,
2088,General 2,Leith,eh6 7je,327516,676315,31/10/2013,
2089,General 2,Meadowbank,eh8 7aj,327936,674121,31/10/2013,
2090,General 2,Leith,EH6 4HQ,326034,676676,31/10/2013,
2091,General 2,Abbeyhill,eh7 5az,327054,674524,31/10/2013,
2092,General 2,Leith,EH6 6DJ,326979,676280,31/10/2013,
2093,General 2,Lochend,Eh7 5bb ,#N/A,#N/A,31/10/2013,
2094,General 2,Leith,eh6 8at,327624,675719,31/10/2013,
2095,General 2,Leith,EH7 5QQ,326995,674861,31/10/2013,
2096,General 2,Leith,EH6 8RF,326741,675228,31/10/2013,
2097,General 2,Leith,EH6 5LG,326687,676189,31/10/2013,
2098,General 2,Newhaven,EH6 4JS,325723,676835,31/10/2013,
2099,General 2,Leith,EH6 8SR,326780,675156,31/10/2013,
2100,General 2,Newhaven,EH6 4TR,325621,677251,31/10/2013,
2101,General 2,City Centre,EH8 9TG,326272,673224,31/10/2013,
2102,General 2,Leith,eh6 8qa,327027,675514,31/10/2013,
2103,General 2,Newhaven,EH6 4JS,325723,676835,31/10/2013,
2104,General 2,Marchmont,EH9 1EW,325221,672356,31/10/2013,
2105,General 2,Leith Links,EH6 7PJ,328101,675815,31/10/2013,
2106,General 2,Leith Links,EH6 8EW,327743,675570,31/10/2013,
2107,General 2,Cameron Toll,EH16 5XG,327384,671296,31/10/2013,
2108,General 2,Portobello,EH15 2DY,331182,673717,31/10/2013,
2109,General 2,Newhaven,eh6 4sb,325454,676675,31/10/2013,
2110,General 2,New Town/Broughton,EH1 3PY,325647,674394,31/10/2013,
2111,General 2,Morningside,eh17 8hg,327791,668046,31/10/2013,
2112,General 2,Morningside,Eh10 5ea,324319,671535,31/10/2013,
2113,General 2,Duddingston,eh8 7nw,329046,673154,31/10/2013,
2114,General 2,Craiglockhart,EH14 1XQ,323070,671337,31/10/2013,
2115,General 2,Morningside,EH10 5LJ,323690,670708,31/10/2013,
2116,General 2,Southside,EH16 5XN,326849,672700,31/10/2013,
2117,General 2,Bonnington,EH6 5TB,325926,676031,31/10/2013,
2118,General 2,Bruntsfield,EH10 4EA,324617,672069,31/10/2013,
2119,General 2,Moredun,eh17 7qz,328608,669644,31/10/2013,
2120,General 2,Bruntsfield,EH10 4HJ,324830,672475,31/10/2013,
2121,General 2,Prestonfield,EH16 5EE,327465,671831,31/10/2013,
2122,General 2,Holyrood/Old Town,eh8 9un,326434,673365,31/10/2013,
2123,General 2,Newington,EH16 5AA,326644,672316,31/10/2013,
2124,General 2,Leith,EH6 6SA,327170,676324,31/10/2013,
2125,General 2,Dalry,EH11 2AP,324031,672886,31/10/2013,
2126,General 2,Silverknowes,EH4 5PP,321051,675663,31/10/2013,
2127,General 2,Roseburn,eh12 5pr,322967,673072,31/10/2013,
2128,General 2,Marchmont,EH9 1HZ,325426,672404,31/10/2013,
2129,General 2,Grassmarket,Eh1 2ld,325217,673243,31/10/2013,
2130,General 2,Sighthill,EH11 3UR,319874,671328,31/10/2013,
2131,General 2,Silverknowes,EH4 5PP,321051,675663,31/10/2013,
2132,General 2,Clovenstone,EH14 3BD,320445,669306,31/10/2013,
2133,General 2,Comiston,EH10 6HF,324349,669256,31/10/2013,
2134,General 2,Duddingston,EH15 1RQ,329316,672974,31/10/2013,
2135,General 2,Marchmont,EH9 1DF,325209,672260,31/10/2013,
2136,General 2,Sighthill,EH11 4NU,319656,670607,31/10/2013,
2137,General 2,Morningside,EH10 4QG,324448,671354,31/10/2013,
2138,General 2,Marchmont,EH9 1BW,325352,672238,31/10/2013,
2139,General 2,Corstorphine,EH12 6LE,320365,673314,31/10/2013,
2140,General 2,Goldenacre,EH3 5QN,324806,675828,31/10/2013,
2141,General 2,Blackhall,eh4 2au,321881,674965,31/10/2013,
2142,General 2,Dalry,EH11 2AP,324031,672886,31/10/2013,
2143,General 2,Ratho Station,EH28 8PZ,313326,672415,31/10/2013,
2144,General 2,Tollcross,EH3 9PX,324767,672995,31/10/2013,
2145,General 2,Edinburgh,eh11 3pb,320927,671288,31/10/2013,generic
2146,General 2,Haymarket,EH3 8DX,324244,673023,31/10/2013,
2147,General 2,Corstorphine,EH12 7XD,319562,672965,31/10/2013,
2148,General 2,Leith,EH6 5AN,326475,675310,31/10/2013,
2149,General 2,Hillside,EH7 5EE,326685,674585,31/10/2013,
2150,General 2,Comiston,Eh10 6py,324282,668972,31/10/2013,
2151,General 2,Leith,EH7 4NY,326560,675090,31/10/2013,
2152,General 2,Bonnington/Leith,EH6 5PU,326132,675794,31/10/2013,
2153,General 2,Leith Walk,EH7 4PG,326424,675098,31/10/2013,
2154,General 2,Leith,Eh6 6du,326747,676239,31/10/2013,
2156,General 2,Broughton,eh7 4le,325934,675490,31/10/2013,
2157,General 2,Bonnington,EH6 5PU,326132,675794,31/10/2013,
2158,General 2,Broughton,EH1 3JU,325930,674432,31/10/2013,
2159,General 2,Blackhall,EH4 2BA,321790,674860,31/10/2013,
2160,General 2,Granton Harbour,EH5 1EY,323870,677050,31/10/2013,
2161,General 2,Stockbridge,EH3 6TQ,324639,674474,31/10/2013,
2162,General 2,Pilton,EH5 2JB,323403,676344,31/10/2013,
2163,General 2,Silverknowes,EH4 4GS,321432,675634,31/10/2013,
2164,General 2,Greenbank,EH10 5RJ,323733,669944,31/10/2013,
2165,General 2,Sighthill,EH11 4NY,319643,670511,31/10/2013,
2166,General 2,Stockbridge,EH3 5JD,324591,674949,31/10/2013,
2167,General 2,Blackhall,EH4 3RL,321597,674545,31/10/2013,
2168,General 2,Currie,EH14 5TJ,317158,667743,31/10/2013,
2169,General 2,Corstorphine,eh12 7bx,320928,672056,31/10/2013,
2170,General 2,Bonnington,EH6 5JJ,326367,676066,31/10/2013,
2171,General 2,Buckstone,EH10 6TL,324969,669017,31/10/2013,
2172,General 2,Stockbridge,EH4 1JX,324317,674568,31/10/2013,
2173,General 2,Leith,EH6 4PL,326038,676509,31/10/2013,
2174,General 2,Tollcross,eh3 9jf,325027,672971,31/10/2013,
2175,General 2,Newcraighall,eh21 8sg,332019,671784,31/10/2013,
2176,General 2,Fountainbridge,EH11 1BB,324061,672483,31/10/2013,
2177,General 2,Leith Walk,EH7 4LX,326342,674957,31/10/2013,
2178,General 2,Comely Bank,EH4 2UQ,323627,674455,31/10/2013,
2179,General 2,New Town,Eh3 5ds,325065,674835,31/10/2013,
2180,General 2,Granton,EH5 1DL,323628,676859,31/10/2013,
2181,General 2,Craigentinny,eh7 6qh,329314,674726,31/10/2013,
2182,General 2,Blackhall,eh4 3ta,321217,674803,31/10/2013,
2183,General 2,Priestfield,Eh16 5JQ,327545,671928,31/10/2013,
2185,General 2,Fountainbridge,EH3 8DG,324504,672966,31/10/2013,
2186,General 2,Morningside,EH10 4AL,324592,671461,31/10/2013,
2187,General 2,Leith,EH6 6HN,326525,676503,31/10/2013,
2188,General 2,Bellevue,Eh7 4db,325875,674987,31/10/2013,
2189,General 2,Willowbrae,EH8 7EN,328679,673966,31/10/2013,
2190,General 2,Leith,EH6 4EX,326228,676425,31/10/2013,
2191,General 2,Leith,EH6 8TA,327077,675677,31/10/2013,
2192,General 2,Corstorphine,EH12 7XR,320485,672732,31/10/2013,
2193,General 2,Newhaven,Eh6 4tn,325665,677301,31/10/2013,
2194,General 2,Newhaven,EH6 6ng,325637,677543,31/10/2013,
2195,General 2,New Town,EH3 6HE,324831,674318,31/10/2013,
2196,General 2,Ratho,EH28 8PF,314259,670754,31/10/2013,
2197,General 2,Corstorphine,EH12 8PZ,319671,673798,31/10/2013,
2198,General 2,Oxgangs,eh13 9lg,323676,668758,31/10/2013,
2199,General 2,The Grange/Newington,EH9 2NA,326280,671413,31/10/2013,
2200,General 2,Trinity,EH6 4QT,325698,676153,31/10/2013,
2201,General 2,South Queensferry,EH30 9UZ,311904,678001,31/10/2013,
2202,General 2,Priestfield,EH16 5JA,327595,671951,31/10/2013,
2203,General 2,Tollcross,eh3 9hj,325234,672860,31/10/2013,
2204,General 2,Leith,EH6 7JG,327642,676036,31/10/2013,
2205,General 2,Newbridge,EH28 8SU,311939,672588,31/10/2013,
2206,General 2,Sciennes,EH9 1PB,325974,672421,31/10/2013,
2207,General 2,Warriston,EH7 4HN,325478,675655,31/10/2013,
2208,General 2,Clermiston,EH4 7BU,320014,674508,31/10/2013,
2209,General 2,The Grange,EH9 2AR,325353,671769,31/10/2013,
2210,General 2,Easter Road,eh7 5qp,327174,674956,31/10/2013,
2211,General 2,Turnhouse,Eh12 0bb,316926,673735,31/10/2013,
2212,General 2,Carrick Knowe,EH12 7EP,320737,672297,31/10/2013,
2213,General 2,Meadows,EH3 9HL,325256,672828,31/10/2013,
2214,General 2,Causewayside,EH9 1TE,326589,671911,31/10/2013,
2215,General 2,Greenbank,EH10 5SN,323924,669938,31/10/2013,
2216,General 2,Warriston,EH3 5ND,325109,675718,31/10/2013,
2217,General 2,Stockbridge Colonies,EH3 5HT,324767,674975,31/10/2013,
2218,General 2,Portobello,eh15 2bg,330754,673839,31/10/2013,
2219,General 2,Liberton,EH16 6GA,328098,668958,31/10/2013,
2220,General 2,Leith,EH6 6DH,326859,676308,31/10/2013,
2221,General 2,Canonmills,EH3 5LN,325312,675167,31/10/2013,
2222,General 2,Leith/Albert Street/Pilrg,eh6 8sh,326619,675093,31/10/2013,
2223,General 3,Newhaven,EH6 4JG,325987,676929,13/11/2013,
2224,General 3,Cramond,EH4 6LS,318717,676074,13/11/2013,
2225,General 3,Davidson's Mains,EH4 6AQ,320293,675402,13/11/2013,
2226,General 3,Leith,EH6 8RG,326819,675243,13/11/2013,
2227,General 3,Portobello,EH15 2RQ,331690,672153,13/11/2013,
2228,General 3,Crewe Toll,Eh4 4bl,322639,675843,13/11/2013,
2229,General 3,Piershill,EH8 7BT,328649,674224,13/11/2013,
2230,General 3,Willowbrae,EH8 7DZ,328094,674039,13/11/2013,
2231,General 3,Leith,eh6 7ba,327234,676626,13/11/2013,
2232,General 3,Leith,EH6 4TN,325665,677301,13/11/2013,
2233,General 3,NN not supplied,EH11 2NL,323233,672436,13/11/2013,
2234,General 3,South Queensferry,eh30 9jx,313531,677993,13/11/2013,
2235,General 3,Leith/The Shore,EH6 7DL,327296,676686,13/11/2013,
2236,General 3,Liberton,EH17 8uP,328192,667735,13/11/2013,
2237,General 3,Goldenacre,EH3 5QY,324709,675994,13/11/2013,
2238,General 3,Prestonfield,EH16 5ET,327646,671657,13/11/2013,
2239,General 3,Joppa,EH15 2EB,331138,673728,13/11/2013,
2240,General 3,Barnton/Cramond,EH4 6LA,318424,675834,13/11/2013,
2241,General 3,Craiglockhart,EH14 1AJ,323302,671102,13/11/2013,
2242,General 3,Newington,EH8 9NE,326195,672690,13/11/2013,
2243,General 3,Portobello,EH15 2DX,331195,673753,13/11/2013,
2244,General 3,Clermiston,EH4 7ET,319869,674141,13/11/2013,
2245,General 3,Polwarth,EH11 1JA,323818,672202,13/11/2013,
2246,General 3,Gilmerton,EH17 8PF,329411,668484,13/11/2013,
2247,General 3,Broughton/Bellevue,EH7 4DB,325875,674987,13/11/2013,
2248,General 3,Hillside,EH7 5ET,326747,674605,13/11/2013,
2249,General 3,Joppa,EH15 2HY,331333,673256,13/11/2013,
2250,General 3,Morningside,EH10 5NA,324349,670641,13/11/2013,
2251,General 3,Clermiston/Drumbrae,EH12 8TD,319156,673780,13/11/2013,
2252,General 3,Newington,EH9 1QD,326306,672454,13/11/2013,
2253,General 3,Marchmont,eh9 1es,325319,672376,13/11/2013,
2254,General 3,Willowbrae,EH8 7LG,328735,673416,13/11/2013,
2255,General 3,West Edinburgh,EH29 9he,311957,674799,13/11/2013,generic
2256,General 3,Kirkliston,EH29 9HF,311951,674912,13/11/2013,
2257,General 3,Cramond,EH4 6GZ,319273,676567,13/11/2013,
2258,General 3,Corstorphine,EH12 7JS,320037,672162,13/11/2013,
2259,General 3,Corstorphine,EH12 7PE,319727,672115,13/11/2013,
2260,General 3,Liberton,Eh16 6td,327674,669419,13/11/2013,
2261,General 3,Meadows,EH9 1JJ,325656,672349,13/11/2013,
2262,General 3,Bruntsfield,EH10 4DX,324579,672056,13/11/2013,
2263,General 3,Blackhall,EH4 3PQ,321521,674321,13/11/2013,
2264,General 3,Haymarket,EH12 5HP,323482,673051,13/11/2013,
2265,General 3,Liberton,EH16 6HZ,327479,669623,13/11/2013,
2266,General 3,Prestonfield,EH16 5EZ,327810,671580,13/11/2013,
2267,General 3,Merchiston,EH10 4PA,324077,672339,13/11/2013,
2268,General 3,Niddrie,EH16 4RX,330076,671861,13/11/2013,
2269,General 3,Drumbrae,EH4 7SQ,319158,674243,13/11/2013,
2270,General 3,Morningside,EH10 4AD,324663,671358,13/11/2013,
2271,General 3,Tollcross,EH3 9DX,324960,673210,13/11/2013,
2272,General 3,New Town,EH3 6RP,325145,674476,13/11/2013,
2273,General 3,Fairmilehead,EH10 6XE,325250,668807,13/11/2013,
2274,General 3,Fountainbridge,EH11 1EE,323834,672454,13/11/2013,
2275,General 3,Cammo,EH4 8AE,317821,675094,13/11/2013,
2276,General 3,Oxgangs,EH13 9JZ,323605,668971,13/11/2013,
2277,General 3,Liberton,EH17 8BP,326774,668198,13/11/2013,
2279,General 3,Buckstone,eh10 6pf,324723,669153,13/11/2013,
2280,General 3,Willowbrae,EH8 7DR,328169,673969,13/11/2013,
2281,General 3,Southside,EH8 9TA,326186,673354,13/11/2013,
2282,General 3,South Newington/Southside,EH8 9PU,326375,672426,13/11/2013,
2283,General 3,Mountcastle/Duddingston,EH8 7QY,329392,673659,13/11/2013,
2284,General 3,Old Town,eh8 9te,326389,673226,13/11/2013,
2285,General 3,Southside,EH8 9NU,326379,672652,13/11/2013,
2286,General 3,Leith,EH6 6DD,326919,676120,13/11/2013,
2287,General 3,Leith,EH6 5EX,326843,675909,13/11/2013,
2288,General 3,Leith,EH6 5HY,326813,675995,13/11/2013,
2289,General 3,Marchmont,EH9 1JS,325634,672419,13/11/2013,
2290,General 3,Portobello,EH8 7SF,329425,673919,13/11/2013,
2291,General 3,Dean Village,EH4 3BH,324071,673850,13/11/2013,
2292,General 3,Muirhouse,EH4 4RU,321355,675837,13/11/2013,
2293,General 3,Leith,EH6 6AD,326992,676006,13/11/2013,
2294,General 3,St Leonard's,EH16 5XW,326671,672684,13/11/2013,
2295,General 3,Roseburn,EH12 5NL,322944,673157,13/11/2013,
2296,General 3,Morningside,EH10 6EY,324298,669902,13/11/2013,
2297,General 3,Liberton,EH16 6UY,326721,668550,13/11/2013,
2298,General 3,Leith,EH6 5ES,326687,675509,13/11/2013,
2299,General 3,Blackhall,eh4 2bu,322128,674640,13/11/2013,
2300,General 3,Bruntsfield,EH10 4NH,324404,672195,13/11/2013,
2301,Schools 15 Nov,Granton/Pilton,EH5 2LJ,322995,676290,15/11/2013,
2302,Schools 15 Nov,North Edinburgh,EH4 4PD,321492,676205,15/11/2013,generic
2303,Schools 15 Nov,Granton,EH5 1DW,323573,676807,15/11/2013,
2304,Schools 15 Nov,Leith,EH6 8SE,326587,675135,15/11/2013,
2306,Schools 15 Nov,Canonmills,EH3 5EU,325250,674945,15/11/2013,
2307,Schools 15 Nov,Blackford,EH9 3HW,325931,670976,15/11/2013,
2308,Schools 15 Nov,Balerno,EH14 7DR,315927,666246,15/11/2013,
2309,Schools 15 Nov,Ravelston,EH4 3ED,323280,673990,15/11/2013,
2310,Schools 15 Nov,Stockbridge,EH3 5AQ,324826,674564,15/11/2013,
2311,Schools 15 Nov,NN not supplied,EH7 4LD,325850,675337,15/11/2013,
2312,Schools 15 Nov,NN not supplied,eh7 4dd,325913,674955,15/11/2013,
2313,Schools 15 Nov,Leith,EH6 8SR,326780,675156,15/11/2013,
2314,Schools 15 Nov,Leith,eh7 4az,326072,674911,15/11/2013,
2315,Schools 15 Nov,Leith,EH7 4QS,326192,675298,15/11/2013,
2316,Schools 15 Nov,Leith,eh7 6hp,328086,675394,15/11/2013,
2317,Schools 15 Nov,NN not supplied,EH7 4PJ,326346,675196,15/11/2013,
2318,Schools 15 Nov,Portobello,EH8 7BB,328491,674186,15/11/2013,
2319,Schools 15 Nov,Bellevue/Broughton,eh7 4bx,325758,675012,15/11/2013,
2320,Schools 15 Nov,Leith,eh7 4dr,325593,675043,15/11/2013,
2321,Schools 15 Nov,Oxgangs,EH13 9PS,323110,668636,15/11/2013,
2322,Schools 15 Nov,Fairmilehead,EH10 6QY,324111,668671,15/11/2013,
